FIPS_Code,Alt FIPS Code,County_State,State,State Abbreviation,County,"County, State Abbreviation",County_Level_Index,Requiring all 4 Subindices,Excluding Collective Efficacy,Family_Unity,Community_Health,Institutional_Health,Collective_Efficacy
17151,17151,"Pope County, Illinois",Illinois,IL,Pope,"Pope County, IL",-0.91,-0.91,-1.04,-1.17,-0.29,-0.86,-0.23
17153,17153,"Pulaski County, Illinois",Illinois,IL,Pulaski,"Pulaski County, IL",-0.77,-0.77,-0.47,-1.68,0.95,-0.38,-0.93
17155,17155,"Putnam County, Illinois",Illinois,IL,Putnam,"Putnam County, IL",0.25,0.25,-0.32,0.67,0.13,-1.42,1.17
17157,17157,"Randolph County, Illinois",Illinois,IL,Randolph,"Randolph County, IL",0.08,0.08,-0.24,0.08,-0.15,-0.47,0.67
17159,17159,"Richland County, Illinois",Illinois,IL,Richland,"Richland County, IL",0.04,0.04,0.23,0.10,0.20,0.12,-0.39
17161,17161,"Rock Island County, Illinois",Illinois,IL,Rock Island,"Rock Island County, IL",-0.33,-0.33,-0.18,-0.48,0.29,-0.26,-0.51
17163,17163,"St. Clair County, Illinois",Illinois,IL,St. Clair,"St. Clair County, IL",-1.65,-1.65,-0.88,-0.95,-0.78,-0.27,-2.60
17165,17165,"Saline County, Illinois",Illinois,IL,Saline,"Saline County, IL",-0.54,-0.54,-0.52,-0.71,-0.09,-0.39,-0.36
17167,17167,"Sangamon County, Illinois",Illinois,IL,Sangamon,"Sangamon County, IL",-1.45,-1.45,-0.38,-0.75,-0.26,0.07,-3.08
17169,17169,"Schuyler County, Illinois",Illinois,IL,Schuyler,"Schuyler County, IL",0.51,0.51,0.32,-0.44,1.43,-0.33,0.78
17171,17171,"Scott County, Illinois",Illinois,IL,Scott,"Scott County, IL",0.48,0.48,0.09,-0.49,0.61,-0.01,1.17
17173,17173,"Shelby County, Illinois",Illinois,IL,Shelby,"Shelby County, IL",0.39,0.39,0.01,0.31,-0.18,-0.15,0.98
17175,17175,"Stark County, Illinois",Illinois,IL,Stark,"Stark County, IL",0.76,0.76,0.58,0.89,0.21,0.13,0.76
17177,17177,"Stephenson County, Illinois",Illinois,IL,Stephenson,"Stephenson County, IL",-0.41,-0.41,-0.81,-1.42,-0.23,-0.22,0.71
17179,17179,"Tazewell County, Illinois",Illinois,IL,Tazewell,"Tazewell County, IL",0.07,0.07,-0.01,0.66,-0.73,0.00,0.08
17181,17181,"Union County, Illinois",Illinois,IL,Union,"Union County, IL",0.11,0.11,0.05,0.16,-0.06,-0.04,0.15
17183,17183,"Vermilion County, Illinois",Illinois,IL,Vermilion,"Vermilion County, IL",-1.71,-1.71,-1.29,-1.37,-0.69,-0.82,-1.86
17185,17185,"Wabash County, Illinois",Illinois,IL,Wabash,"Wabash County, IL",0.38,0.38,0.31,0.76,0.18,-0.29,0.28
17187,17187,"Warren County, Illinois",Illinois,IL,Warren,"Warren County, IL",-0.09,-0.09,0.07,0.27,0.05,-0.19,-0.45
17189,17189,"Washington County, Illinois",Illinois,IL,Washington,"Washington County, IL",-0.10,-0.10,0.23,0.32,-0.16,0.28,-0.81
17191,17191,"Wayne County, Illinois",Illinois,IL,Wayne,"Wayne County, IL",0.46,0.46,0.57,0.85,0.55,-0.15,-0.05
17193,17193,"White County, Illinois",Illinois,IL,White,"White County, IL",0.12,0.12,0.11,-0.06,0.27,-0.02,0.07
17195,17195,"Whiteside County, Illinois",Illinois,IL,Whiteside,"Whiteside County, IL",-0.05,-0.05,-0.27,-0.21,-0.32,-0.11,0.42
17197,17197,"Will County, Illinois",Illinois,IL,Will,"Will County, IL",0.12,0.12,-0.11,0.93,-1.21,-0.01,0.40
17199,17199,"Williamson County, Illinois",Illinois,IL,Williamson,"Williamson County, IL",-0.22,-0.22,-0.48,-0.41,-0.40,-0.30,0.41
17201,17201,"Winnebago County, Illinois",Illinois,IL,Winnebago,"Winnebago County, IL",-1.79,-1.79,-0.84,-1.08,-0.86,-0.01,-3.03
17203,17203,"Woodford County, Illinois",Illinois,IL,Woodford,"Woodford County, IL",0.78,0.78,0.51,1.08,-0.58,0.55,0.93
18001,18001,"Adams County, Indiana",Indiana,IN,Adams,"Adams County, IN",0.80,,0.80,1.39,0.04,0.27,
18003,18003,"Allen County, Indiana",Indiana,IN,Allen,"Allen County, IN",-0.10,-0.10,-0.04,-0.08,-0.58,0.46,-0.19
18005,18005,"Bartholomew County, Indiana",Indiana,IN,Bartholomew,"Bartholomew County, IN",0.38,0.38,0.24,0.47,-0.35,0.33,0.47
18007,18007,"Benton County, Indiana",Indiana,IN,Benton,"Benton County, IN",0.60,,0.60,0.09,0.68,0.46,
18009,18009,"Blackford County, Indiana",Indiana,IN,Blackford,"Blackford County, IN",0.35,0.35,0.00,-0.13,-0.09,0.14,0.96
18011,18011,"Boone County, Indiana",Indiana,IN,Boone,"Boone County, IN",1.24,1.24,1.08,1.36,-0.38,1.27,1.00
18013,18013,"Brown County, Indiana",Indiana,IN,Brown,"Brown County, IN",0.54,0.54,0.21,-0.47,-0.16,0.94,1.11
18015,18015,"Carroll County, Indiana",Indiana,IN,Carroll,"Carroll County, IN",0.61,0.61,0.37,0.50,-0.13,0.37,0.82
18017,18017,"Cass County, Indiana",Indiana,IN,Cass,"Cass County, IN",0.28,0.28,-0.06,-0.26,-0.26,0.29,0.92
18019,18019,"Clark County, Indiana",Indiana,IN,Clark,"Clark County, IN",-0.61,-0.61,-0.07,0.06,-0.78,0.46,-1.52
18021,18021,"Clay County, Indiana",Indiana,IN,Clay,"Clay County, IN",-0.09,-0.09,0.33,0.60,-0.19,0.25,-1.00
18023,18023,"Clinton County, Indiana",Indiana,IN,Clinton,"Clinton County, IN",0.36,0.36,0.28,0.40,-0.15,0.29,0.34
18025,18025,"Crawford County, Indiana",Indiana,IN,Crawford,"Crawford County, IN",0.39,0.39,0.25,-0.09,-0.01,0.54,0.57
18027,18027,"Daviess County, Indiana",Indiana,IN,Daviess,"Daviess County, IN",0.50,0.50,0.39,1.16,-0.13,-0.19,0.39
18029,18029,"Dearborn County, Indiana",Indiana,IN,Dearborn,"Dearborn County, IN",0.85,0.85,0.63,0.41,-0.32,1.14,0.99
18031,18031,"Decatur County, Indiana",Indiana,IN,Decatur,"Decatur County, IN",0.15,,0.15,0.01,-0.06,0.30,
18033,18033,"DeKalb County, Indiana",Indiana,IN,DeKalb,"De Kalb County, IN",0.43,0.43,0.23,0.45,-0.24,0.22,0.63
18035,18035,"Delaware County, Indiana",Indiana,IN,Delaware,"Delaware County, IN",-0.28,-0.28,-0.30,-0.20,-0.42,-0.11,-0.14
18037,18037,"Dubois County, Indiana",Indiana,IN,Dubois,"Dubois County, IN",0.70,0.70,1.10,1.07,0.23,1.02,-0.46
18039,18039,"Elkhart County, Indiana",Indiana,IN,Elkhart,"Elkhart County, IN",-0.34,-0.34,-0.14,0.14,-0.52,0.00,-0.69
18041,18041,"Fayette County, Indiana",Indiana,IN,Fayette,"Fayette County, IN",-0.40,,-0.40,-0.95,-0.14,0.10,
18043,18043,"Floyd County, Indiana",Indiana,IN,Floyd,"Floyd County, IN",0.30,0.30,0.17,0.00,-0.61,0.84,0.48
18045,18045,"Fountain County, Indiana",Indiana,IN,Fountain,"Fountain County, IN",0.33,,0.33,-0.10,0.16,0.54,
18047,18047,"Franklin County, Indiana",Indiana,IN,Franklin,"Franklin County, IN",0.95,0.95,0.70,0.80,-0.24,0.86,1.06
18049,18049,"Fulton County, Indiana",Indiana,IN,Fulton,"Fulton County, IN",0.67,0.67,0.45,0.33,0.12,0.46,0.86
18051,18051,"Gibson County, Indiana",Indiana,IN,Gibson,"Gibson County, IN",0.68,0.68,0.57,0.75,-0.13,0.53,0.59
18053,18053,"Grant County, Indiana",Indiana,IN,Grant,"Grant County, IN",-0.54,-0.54,-0.80,-1.46,-0.31,-0.09,0.33
18055,18055,"Greene County, Indiana",Indiana,IN,Greene,"Greene County, IN",0.49,0.49,0.10,0.29,0.02,-0.13,1.06
18057,18057,"Hamilton County, Indiana",Indiana,IN,Hamilton,"Hamilton County, IN",1.40,1.40,1.23,1.76,-0.65,1.46,1.08
18059,18059,"Hancock County, Indiana",Indiana,IN,Hancock,"Hancock County, IN",0.90,0.90,0.69,0.92,-0.51,0.97,0.92
18061,18061,"Harrison County, Indiana",Indiana,IN,Harrison,"Harrison County, IN",0.66,0.66,0.47,0.43,-0.15,0.65,0.79
18063,18063,"Hendricks County, Indiana",Indiana,IN,Hendricks,"Hendricks County, IN",0.58,0.58,0.52,0.83,-0.83,1.02,0.40
18065,18065,"Henry County, Indiana",Indiana,IN,Henry,"Henry County, IN",0.15,0.15,-0.31,-0.62,-0.21,0.06,1.10
18067,18067,"Howard County, Indiana",Indiana,IN,Howard,"Howard County, IN",-0.11,-0.11,-0.09,-0.53,-0.40,0.59,-0.03
18069,18069,"Huntington County, Indiana",Indiana,IN,Huntington,"Huntington County, IN",0.77,0.77,0.66,0.95,0.04,0.39,0.62
18071,18071,"Jackson County, Indiana",Indiana,IN,Jackson,"Jackson County, IN",0.23,0.23,0.28,0.32,-0.10,0.31,0.01
18073,18073,"Jasper County, Indiana",Indiana,IN,Jasper,"Jasper County, IN",0.13,,0.13,0.19,-0.28,0.28,
18075,18075,"Jay County, Indiana",Indiana,IN,Jay,"Jay County, IN",0.59,0.59,0.43,0.22,0.55,0.11,0.68
18077,18077,"Jefferson County, Indiana",Indiana,IN,Jefferson,"Jefferson County, IN",-0.43,,-0.43,-1.18,0.01,0.12,
18079,18079,"Jennings County, Indiana",Indiana,IN,Jennings,"Jennings County, IN",-0.12,-0.12,0.03,0.32,-0.53,0.20,-0.46
18081,18081,"Johnson County, Indiana",Indiana,IN,Johnson,"Johnson County, IN",0.17,0.17,0.22,0.50,-0.72,0.59,-0.06
18083,18083,"Knox County, Indiana",Indiana,IN,Knox,"Knox County, IN",0.44,0.44,0.17,0.26,-0.08,0.12,0.82
18085,18085,"Kosciusko County, Indiana",Indiana,IN,Kosciusko,"Kosciusko County, IN",0.14,0.14,0.17,0.42,-0.37,0.25,-0.04
18087,18087,"LaGrange County, Indiana",Indiana,IN,LaGrange,"Lagrange County, IN",0.80,0.80,0.49,1.77,0.09,-0.73,0.88
18089,18089,"Lake County, Indiana",Indiana,IN,Lake,"Lake County, IN",-0.82,-0.82,-0.56,-0.96,-0.74,0.34,-0.96
18091,18091,"LaPorte County, Indiana",Indiana,IN,LaPorte,"La Porte County, IN",-0.19,-0.19,-0.41,-0.58,-0.46,0.06,0.37
18093,18093,"Lawrence County, Indiana",Indiana,IN,Lawrence,"Lawrence County, IN",-0.06,-0.06,0.04,0.15,-0.14,0.01,-0.28
18095,18095,"Madison County, Indiana",Indiana,IN,Madison,"Madison County, IN",-0.16,-0.16,-0.29,-0.38,-0.58,0.23,0.19
18097,18097,"Marion County, Indiana",Indiana,IN,Marion,"Marion County, IN",-2.33,-2.33,-0.60,-1.49,-0.16,0.20,-4.91
18099,18099,"Marshall County, Indiana",Indiana,IN,Marshall,"Marshall County, IN",0.43,0.43,0.21,0.26,-0.11,0.24,0.68
18101,18101,"Martin County, Indiana",Indiana,IN,Martin,"Martin County, IN",0.06,0.06,0.35,-0.29,0.50,0.45,-0.51
18103,18103,"Miami County, Indiana",Indiana,IN,Miami,"Miami County, IN",0.16,0.16,-0.12,0.25,-0.27,-0.27,0.61
18105,18105,"Monroe County, Indiana",Indiana,IN,Monroe,"Monroe County, IN",-0.07,-0.07,-0.05,0.34,-0.45,-0.05,-0.16
18107,18107,"Montgomery County, Indiana",Indiana,IN,Montgomery,"Montgomery County, IN",-0.01,-0.01,0.38,0.68,0.07,0.05,-0.92
18109,18109,"Morgan County, Indiana",Indiana,IN,Morgan,"Morgan County, IN",0.17,,0.17,0.22,-0.44,0.49,
18111,18111,"Newton County, Indiana",Indiana,IN,Newton,"Newton County, IN",0.53,0.53,0.24,0.67,-0.44,0.24,0.85
18113,18113,"Noble County, Indiana",Indiana,IN,Noble,"Noble County, IN",0.31,0.31,-0.05,0.29,-0.36,-0.10,0.89
18115,18115,"Ohio County, Indiana",Indiana,IN,Ohio,"Ohio County, IN",0.85,,0.85,0.97,0.17,0.65,
18117,18117,"Orange County, Indiana",Indiana,IN,Orange,"Orange County, IN",0.53,,0.53,0.29,0.39,0.40,
18119,18119,"Owen County, Indiana",Indiana,IN,Owen,"Owen County, IN",0.44,,0.44,0.96,0.02,-0.03,
18121,18121,"Parke County, Indiana",Indiana,IN,Parke,"Parke County, IN",0.31,0.31,-0.06,-0.33,0.28,-0.14,1.00
18123,18123,"Perry County, Indiana",Indiana,IN,Perry,"Perry County, IN",0.28,0.28,0.07,0.01,-0.11,0.18,0.60
18125,18125,"Pike County, Indiana",Indiana,IN,Pike,"Pike County, IN",1.01,1.01,1.08,1.14,0.23,0.90,0.40
18127,18127,"Porter County, Indiana",Indiana,IN,Porter,"Porter County, IN",0.50,0.50,0.27,0.57,-0.74,0.66,0.74
18129,18129,"Posey County, Indiana",Indiana,IN,Posey,"Posey County, IN",0.56,0.56,0.69,0.43,-0.10,1.04,0.07
18131,18131,"Pulaski County, Indiana",Indiana,IN,Pulaski,"Pulaski County, IN",0.76,0.76,0.86,0.92,0.60,0.32,0.19
18133,18133,"Putnam County, Indiana",Indiana,IN,Putnam,"Putnam County, IN",0.44,0.44,0.09,0.27,0.07,-0.19,0.95
18135,18135,"Randolph County, Indiana",Indiana,IN,Randolph,"Randolph County, IN",0.43,0.43,0.04,-0.41,0.25,0.17,1.12
18137,18137,"Ripley County, Indiana",Indiana,IN,Ripley,"Ripley County, IN",0.90,0.90,0.72,0.70,0.40,0.41,0.88
18139,18139,"Rush County, Indiana",Indiana,IN,Rush,"Rush County, IN",0.70,0.70,0.48,0.30,0.25,0.42,0.88
18141,18141,"St. Joseph County, Indiana",Indiana,IN,St. Joseph,"St. Joseph County, IN",-0.39,-0.39,-0.24,-0.49,-0.57,0.41,-0.50
18143,18143,"Scott County, Indiana",Indiana,IN,Scott,"Scott County, IN",0.23,0.23,0.23,0.78,-0.25,-0.05,0.01
18145,18145,"Shelby County, Indiana",Indiana,IN,Shelby,"Shelby County, IN",-0.33,-0.33,-0.20,-0.28,-0.44,0.19,-0.45
18147,18147,"Spencer County, Indiana",Indiana,IN,Spencer,"Spencer County, IN",1.49,1.49,1.32,1.43,0.44,0.93,1.19
18149,18149,"Starke County, Indiana",Indiana,IN,Starke,"Starke County, IN",0.27,0.27,-0.04,0.32,-0.50,0.03,0.75
18151,18151,"Steuben County, Indiana",Indiana,IN,Steuben,"Steuben County, IN",0.52,0.52,0.19,0.24,-0.14,0.23,0.99
18153,18153,"Sullivan County, Indiana",Indiana,IN,Sullivan,"Sullivan County, IN",0.32,0.32,0.09,-0.09,0.15,0.06,0.69
18155,18155,"Switzerland County, Indiana",Indiana,IN,Switzerland,"Switzerland County, IN",0.15,,0.15,-0.79,0.24,0.73,
18157,18157,"Tippecanoe County, Indiana",Indiana,IN,Tippecanoe,"Tippecanoe County, IN",-0.29,-0.29,-0.35,0.14,-0.66,-0.30,-0.12
18159,18159,"Tipton County, Indiana",Indiana,IN,Tipton,"Tipton County, IN",0.76,0.76,0.65,0.77,-0.26,0.82,0.63
18161,18161,"Union County, Indiana",Indiana,IN,Union,"Union County, IN",0.60,,0.60,0.60,0.21,0.42,
18163,18163,"Vanderburgh County, Indiana",Indiana,IN,Vanderburgh,"Vanderburgh County, IN",-0.56,-0.56,-0.36,-0.75,-0.28,0.14,-0.72
18165,18165,"Vermillion County, Indiana",Indiana,IN,Vermillion,"Vermillion County, IN",0.22,0.22,0.04,-0.55,0.25,0.28,0.60
18167,18167,"Vigo County, Indiana",Indiana,IN,Vigo,"Vigo County, IN",-0.30,-0.30,-0.41,-0.54,-0.28,-0.15,0.07
18169,18169,"Wabash County, Indiana",Indiana,IN,Wabash,"Wabash County, IN",0.53,0.53,0.23,-0.03,0.22,0.24,0.96
18171,18171,"Warren County, Indiana",Indiana,IN,Warren,"Warren County, IN",0.07,,0.07,-0.42,-0.26,0.70,
18173,18173,"Warrick County, Indiana",Indiana,IN,Warrick,"Warrick County, IN",0.52,0.52,0.54,0.91,-0.59,0.76,0.21
18175,18175,"Washington County, Indiana",Indiana,IN,Washington,"Washington County, IN",0.03,,0.03,0.01,-0.15,0.14,
18177,18177,"Wayne County, Indiana",Indiana,IN,Wayne,"Wayne County, IN",-0.41,-0.41,-0.40,-0.85,-0.14,0.03,-0.19
18179,18179,"Wells County, Indiana",Indiana,IN,Wells,"Wells County, IN",0.93,0.93,0.66,0.67,-0.23,0.90,1.11
18181,18181,"White County, Indiana",Indiana,IN,White,"White County, IN",0.89,0.89,0.69,1.23,0.06,0.20,0.81
18183,18183,"Whitley County, Indiana",Indiana,IN,Whitley,"Whitley County, IN",0.70,0.70,0.40,0.33,-0.21,0.66,1.03
19001,19001,"Adair County, Iowa",Iowa,IA,Adair,"Adair County, IA",1.32,1.32,1.26,0.15,1.03,1.43,1.01
19003,19003,"Adams County, Iowa",Iowa,IA,Adams,"Adams County, IA",1.89,1.89,2.36,1.81,1.68,1.57,0.13
19005,19005,"Allamakee County, Iowa",Iowa,IA,Allamakee,"Allamakee County, IA",1.52,1.52,1.38,1.44,0.62,0.90,1.12
19007,19007,"Appanoose County, Iowa",Iowa,IA,Appanoose,"Appanoose County, IA",0.94,0.94,1.32,1.12,0.79,0.91,-0.27
19009,19009,"Audubon County, Iowa",Iowa,IA,Audubon,"Audubon County, IA",,,,,0.87,1.87,1.01
19011,19011,"Benton County, Iowa",Iowa,IA,Benton,"Benton County, IA",1.44,1.44,1.40,0.89,0.34,1.67,0.98
19013,19013,"Black Hawk County, Iowa",Iowa,IA,Black Hawk,"Black Hawk County, IA",-0.09,-0.09,0.55,-0.03,-0.07,1.14,-1.32
19015,19015,"Boone County, Iowa",Iowa,IA,Boone,"Boone County, IA",0.72,0.72,1.12,0.40,0.36,1.51,-0.35
19017,19017,"Bremer County, Iowa",Iowa,IA,Bremer,"Bremer County, IA",1.41,1.41,1.75,1.55,0.44,1.71,0.08
19019,19019,"Buchanan County, Iowa",Iowa,IA,Buchanan,"Buchanan County, IA",1.70,1.70,1.63,1.54,0.71,1.22,1.12
19021,19021,"Buena Vista County, Iowa",Iowa,IA,Buena Vista,"Buena Vista County, IA",0.57,0.57,0.89,0.59,0.30,0.95,-0.33
19023,19023,"Butler County, Iowa",Iowa,IA,Butler,"Butler County, IA",1.78,1.78,1.68,1.74,0.58,1.26,1.22
19025,19025,"Calhoun County, Iowa",Iowa,IA,Calhoun,"Calhoun County, IA",1.18,1.18,1.08,0.07,0.87,1.27,1.04
19027,19027,"Carroll County, Iowa",Iowa,IA,Carroll,"Carroll County, IA",1.51,1.51,1.57,1.04,0.77,1.49,0.82
19029,19029,"Cass County, Iowa",Iowa,IA,Cass,"Cass County, IA",1.04,1.04,1.26,0.29,0.94,1.38,0.25
19031,19031,"Cedar County, Iowa",Iowa,IA,Cedar,"Cedar County, IA",1.47,1.47,1.47,1.18,0.59,1.33,0.86
19033,19033,"Cerro Gordo County, Iowa",Iowa,IA,Cerro Gordo,"Cerro Gordo County, IA",0.99,0.99,0.99,-0.09,0.64,1.44,0.72
19035,19035,"Cherokee County, Iowa",Iowa,IA,Cherokee,"Cherokee County, IA",1.48,1.48,1.68,1.26,1.12,1.19,0.46
19037,19037,"Chickasaw County, Iowa",Iowa,IA,Chickasaw,"Chickasaw County, IA",1.24,1.24,1.30,0.38,0.70,1.61,0.71
19039,19039,"Clarke County, Iowa",Iowa,IA,Clarke,"Clarke County, IA",1.14,1.14,1.19,0.89,0.41,1.19,0.57
19041,19041,"Clay County, Iowa",Iowa,IA,Clay,"Clay County, IA",1.25,1.25,1.31,0.79,0.75,1.20,0.66
19043,19043,"Clayton County, Iowa",Iowa,IA,Clayton,"Clayton County, IA",1.25,1.25,1.22,0.39,1.04,1.11,0.87
19045,19045,"Clinton County, Iowa",Iowa,IA,Clinton,"Clinton County, IA",0.20,0.20,0.75,-0.02,0.21,1.28,-0.96
19047,19047,"Crawford County, Iowa",Iowa,IA,Crawford,"Crawford County, IA",1.02,1.02,0.81,0.48,0.33,0.86,1.06
19049,19049,"Dallas County, Iowa",Iowa,IA,Dallas,"Dallas County, IA",1.27,1.27,1.38,1.76,-0.41,1.54,0.43
19051,19051,"Davis County, Iowa",Iowa,IA,Davis,"Davis County, IA",1.22,1.22,1.20,0.94,0.65,0.95,0.76
19053,19053,"Decatur County, Iowa",Iowa,IA,Decatur,"Decatur County, IA",0.87,,0.87,0.73,0.62,0.49,
19055,19055,"Delaware County, Iowa",Iowa,IA,Delaware,"Delaware County, IA",0.91,0.91,0.95,0.39,-0.07,1.59,0.51
19057,19057,"Des Moines County, Iowa",Iowa,IA,Des Moines,"Des Moines County, IA",-0.29,-0.29,0.26,-1.25,0.49,1.14,-1.12
19059,19059,"Dickinson County, Iowa",Iowa,IA,Dickinson,"Dickinson County, IA",0.93,0.93,0.83,-0.12,0.52,1.26,0.88
19061,19061,"Dubuque County, Iowa",Iowa,IA,Dubuque,"Dubuque County, IA",0.93,0.93,1.03,0.41,0.10,1.57,0.41
19063,19063,"Emmet County, Iowa",Iowa,IA,Emmet,"Emmet County, IA",0.51,0.51,0.77,0.38,0.40,0.79,-0.22
19065,19065,"Fayette County, Iowa",Iowa,IA,Fayette,"Fayette County, IA",0.73,0.73,1.06,0.09,0.92,1.18,-0.17
19067,19067,"Floyd County, Iowa",Iowa,IA,Floyd,"Floyd County, IA",1.15,1.15,1.31,0.71,0.65,1.37,0.39
19069,19069,"Franklin County, Iowa",Iowa,IA,Franklin,"Franklin County, IA",0.63,,0.63,-0.66,0.73,1.14,
19071,19071,"Fremont County, Iowa",Iowa,IA,Fremont,"Fremont County, IA",1.16,1.16,1.33,0.69,1.06,1.06,0.36
19073,19073,"Greene County, Iowa",Iowa,IA,Greene,"Greene County, IA",1.41,1.41,1.35,0.31,1.15,1.34,1.08
19075,19075,"Grundy County, Iowa",Iowa,IA,Grundy,"Grundy County, IA",1.76,1.76,1.86,1.53,0.63,1.77,0.82
19077,19077,"Guthrie County, Iowa",Iowa,IA,Guthrie,"Guthrie County, IA",1.54,1.54,1.55,0.56,1.46,1.25,0.96
19079,19079,"Hamilton County, Iowa",Iowa,IA,Hamilton,"Hamilton County, IA",0.77,0.77,1.11,0.66,0.26,1.36,-0.22
19081,19081,"Hancock County, Iowa",Iowa,IA,Hancock,"Hancock County, IA",1.69,1.69,1.79,1.58,0.74,1.49,0.76
19083,19083,"Hardin County, Iowa",Iowa,IA,Hardin,"Hardin County, IA",1.51,1.51,1.68,1.07,1.25,1.26,0.55
19085,19085,"Harrison County, Iowa",Iowa,IA,Harrison,"Harrison County, IA",1.11,1.11,0.97,-0.01,0.78,1.20,1.07
19087,19087,"Henry County, Iowa",Iowa,IA,Henry,"Henry County, IA",0.55,0.55,0.80,-0.09,0.67,1.04,-0.11
19089,19089,"Howard County, Iowa",Iowa,IA,Howard,"Howard County, IA",1.30,1.30,1.33,0.19,1.29,1.29,0.84
19091,19091,"Humboldt County, Iowa",Iowa,IA,Humboldt,"Humboldt County, IA",0.97,0.97,0.88,-0.15,0.51,1.39,0.90
19093,19093,"Ida County, Iowa",Iowa,IA,Ida,"Ida County, IA",1.53,1.53,1.64,1.30,0.90,1.28,0.66
19095,19095,"Iowa County, Iowa",Iowa,IA,Iowa,"Iowa County, IA",1.40,1.40,1.48,0.93,0.59,1.58,0.70
19097,19097,"Jackson County, Iowa",Iowa,IA,Jackson,"Jackson County, IA",0.98,0.98,0.85,-0.01,0.23,1.47,0.95
19099,19099,"Jasper County, Iowa",Iowa,IA,Jasper,"Jasper County, IA",0.88,0.88,1.02,0.49,0.26,1.34,0.28
19101,19101,"Jefferson County, Iowa",Iowa,IA,Jefferson,"Jefferson County, IA",0.83,0.83,0.74,-0.77,0.97,1.24,0.88
19103,19103,"Johnson County, Iowa",Iowa,IA,Johnson,"Johnson County, IA",0.86,0.86,1.16,0.91,-0.23,1.69,-0.11
19105,19105,"Jones County, Iowa",Iowa,IA,Jones,"Jones County, IA",1.39,1.39,1.23,1.29,0.24,1.07,1.11
19107,19107,"Keokuk County, Iowa",Iowa,IA,Keokuk,"Keokuk County, IA",1.49,1.49,1.58,1.34,0.92,1.11,0.66
19109,19109,"Kossuth County, Iowa",Iowa,IA,Kossuth,"Kossuth County, IA",1.78,1.78,2.04,0.90,1.77,1.64,0.61
19111,19111,"Lee County, Iowa",Iowa,IA,Lee,"Lee County, IA",-0.13,-0.13,0.52,-0.61,0.44,1.13,-1.31
19113,19113,"Linn County, Iowa",Iowa,IA,Linn,"Linn County, IA",0.87,0.87,1.05,0.63,-0.16,1.66,0.16
19115,19115,"Louisa County, Iowa",Iowa,IA,Louisa,"Louisa County, IA",0.85,0.85,0.75,0.34,0.50,0.71,0.75
19117,19117,"Lucas County, Iowa",Iowa,IA,Lucas,"Lucas County, IA",1.08,1.08,1.39,0.90,0.85,1.18,-0.01
19119,19119,"Lyon County, Iowa",Iowa,IA,Lyon,"Lyon County, IA",1.99,1.99,2.40,2.22,1.09,1.83,0.27
19121,19121,"Madison County, Iowa",Iowa,IA,Madison,"Madison County, IA",1.82,1.82,2.01,1.79,0.71,1.77,0.64
19123,19123,"Mahaska County, Iowa",Iowa,IA,Mahaska,"Mahaska County, IA",0.48,0.48,0.68,-0.15,0.46,1.02,-0.02
19125,19125,"Marion County, Iowa",Iowa,IA,Marion,"Marion County, IA",1.44,1.44,1.87,1.32,1.05,1.60,-0.05
19127,19127,"Marshall County, Iowa",Iowa,IA,Marshall,"Marshall County, IA",0.53,0.53,1.08,0.70,0.10,1.41,-0.84
19129,19129,"Mills County, Iowa",Iowa,IA,Mills,"Mills County, IA",0.74,0.74,1.11,1.04,0.09,1.18,-0.36
19131,19131,"Mitchell County, Iowa",Iowa,IA,Mitchell,"Mitchell County, IA",1.70,1.70,1.70,1.35,0.75,1.50,1.00
19133,19133,"Monona County, Iowa",Iowa,IA,Monona,"Monona County, IA",0.94,0.94,0.99,0.61,0.52,0.92,0.47
19135,19135,"Monroe County, Iowa",Iowa,IA,Monroe,"Monroe County, IA",0.98,0.98,0.98,0.48,0.47,1.07,0.61
19137,19137,"Montgomery County, Iowa",Iowa,IA,Montgomery,"Montgomery County, IA",1.06,1.06,1.48,0.28,1.72,1.12,-0.15
19139,19139,"Muscatine County, Iowa",Iowa,IA,Muscatine,"Muscatine County, IA",0.22,0.22,0.75,0.19,0.18,1.12,-0.94
19141,19141,"O'Brien County, Iowa",Iowa,IA,O'Brien,"O'Brien County, IA",1.21,1.21,1.36,0.82,0.70,1.33,0.44
19143,19143,"Osceola County, Iowa",Iowa,IA,Osceola,"Osceola County, IA",1.63,1.63,1.56,0.87,1.09,1.32,1.16
19145,19145,"Page County, Iowa",Iowa,IA,Page,"Page County, IA",0.78,0.78,0.97,0.63,0.78,0.64,0.05
19147,19147,"Palo Alto County, Iowa",Iowa,IA,Palo Alto,"Palo Alto County, IA",1.28,1.28,1.58,1.28,0.94,1.14,0.10
19149,19149,"Plymouth County, Iowa",Iowa,IA,Plymouth,"Plymouth County, IA",1.16,1.16,1.14,0.69,0.21,1.44,0.77
19151,19151,"Pocahontas County, Iowa",Iowa,IA,Pocahontas,"Pocahontas County, IA",1.93,1.93,2.15,1.18,1.68,1.72,0.74
19153,19153,"Polk County, Iowa",Iowa,IA,Polk,"Polk County, IA",1.35,1.35,2.02,0.05,2.71,1.52,-0.42
19155,19155,"Pottawattamie County, Iowa",Iowa,IA,Pottawattamie,"Pottawattamie County, IA",-0.79,-0.79,0.11,-0.47,-0.28,0.84,-2.31
